time,temperature,humidity,moisture,vibration,item_type,item_count,rfid_code,weight,scenario,alert,alert_name
2025-12-16 22:55:15,19.511114217062968,51.14797352658007,993.770812294064,1.0121922923571995,NORMAL,1,N-1-843,5,NORMAL,0,GREEN
2025-12-16 22:55:16,19.74429233183569,45.54846867399532,989.3590193652052,1.0100428192035094,FRAGILE,3,F-3-154,9,NORMAL,0,GREEN
2025-12-16 22:55:17,19.29298478126777,45.07125023958036,1000.3887925247476,1.00713818174181,FRAGILE,3,F-3-505,9,NORMAL,0,GREEN
2025-12-16 22:55:18,19.244492634096726,48.44890363711995,1013.5001993539452,1.0087788910612197,NORMAL,1,N-1-861,5,NORMAL,0,GREEN
2025-12-16 22:55:19,19.49166784516551,50.09419660522431,988.4597366859658,1.01205895537087,NORMAL,3,N-3-838,15,NORMAL,0,GREEN
2025-12-16 22:55:20,19.557609817340897,51.367855382915735,997.193755653382,1.0103176833593457,FRAGILE,3,F-3-606,9,NORMAL,0,GREEN
2025-12-16 22:55:21,19.495095787785885,47.08223147426212,1008.2977644433234,1.0117532389414174,NORMAL,1,N-1-300,5,NORMAL,0,GREEN
2025-12-16 22:55:22,19.18988368499402,50.15736166686259,996.3628688700344,1.0159293217535466,NORMAL,2,N-2-172,10,NORMAL,0,GREEN
2025-12-16 22:55:23,19.486631994073083,47.92298306099858,1000.618974369998,1.0053072751648668,NORMAL,1,N-1-740,5,NORMAL,0,GREEN
2025-12-16 22:55:24,19.30432957492427,47.65474540011836,988.5008517748248,1.014851637724906,NORMAL,1,N-1-715,5,NORMAL,0,GREEN
2025-12-16 22:55:25,19.600450882324505,49.76731987497335,1000.4264567776612,1.0103130678125696,NORMAL,2,N-2-902,10,NORMAL,0,GREEN
2025-12-16 22:55:26,19.55498973691453,49.30464575682684,995.5028458799636,1.0073036478550306,NORMAL,3,N-3-207,15,NORMAL,0,GREEN
2025-12-16 22:55:27,19.359018032050898,44.847215686031504,1004.8858399654388,1.006009059122783,NORMAL,3,N-3-965,15,NORMAL,0,GREEN
2025-12-16 22:55:28,19.422919962399497,50.95308069945179,1006.499088412518,1.0094326388276689,NORMAL,3,N-3-916,15,NORMAL,0,GREEN
2025-12-16 22:55:29,19.341117971716656,50.760182708294906,1017.7165091361488,1.0127649503357734,FRAGILE,1,F-1-668,2,NORMAL,0,GREEN
2025-12-16 22:55:30,19.490598135409023,46.74887459698094,1001.6370653857086,1.0096173526388674,NORMAL,3,N-3-111,12,NORMAL,0,GREEN
2025-12-16 22:55:31,19.643271348075185,48.79160706687482,999.6063705326574,1.014533464790742,FRAGILE,2,F-2-438,4,NORMAL,0,GREEN
2025-12-16 22:55:32,19.352141093049667,48.98806037256548,998.5550744126186,1.005646472929845,NORMAL,3,N-3-826,12,NORMAL,0,GREEN
2025-12-16 22:55:33,19.57560697732768,48.52134753164781,994.1746696575144,1.009963733156462,NORMAL,1,N-1-809,5,NORMAL,0,GREEN
2025-12-16 22:55:34,19.42046135724413,46.89938969230916,999.7078707476936,1.0062428196667603,FRAGILE,1,F-1-367,2,NORMAL,0,GREEN
2025-12-16 22:55:35,19.38106907516065,46.6567532641239,994.6367887188876,1.011090895647875,NORMAL,3,N-3-588,12,NORMAL,0,GREEN
2025-12-16 22:55:36,19.483945446006818,47.94889185801711,998.3476878101568,1.0126606621702918,NORMAL,1,N-1-387,5,NORMAL,0,GREEN
2025-12-16 22:55:37,19.344713651637093,50.34545803851873,1007.5407802848636,1.008737714618957,NORMAL,2,N-2-500,7,NORMAL,0,GREEN
2025-12-16 22:55:38,19.416952604197924,49.08720030918887,988.9476594777628,1.0021873584301186,NORMAL,3,N-3-185,12,NORMAL,0,GREEN
2025-12-16 22:55:39,19.320318316111678,47.25877133582779,1006.1190284890324,1.0105968444403894,NORMAL,2,N-2-434,10,NORMAL,0,GREEN
2025-12-16 22:55:40,19.794708769937458,49.54339742129669,1007.536920538719,1.0113102156552003,NORMAL,1,N-1-982,5,NORMAL,0,GREEN
2025-12-16 22:55:41,19.50528953279576,42.302914758739846,996.0554517840714,1.011212884264885,NORMAL,2,N-2-576,10,NORMAL,0,GREEN
2025-12-16 22:55:42,19.39504117380111,50.297531400744205,980.0251608079312,1.0137073465754665,NORMAL,2,N-2-471,7,NORMAL,0,GREEN
2025-12-16 22:55:43,19.53209698661013,44.5205724424438,992.1374241032444,1.0067868389610528,NORMAL,3,N-3-542,12,NORMAL,0,GREEN
2025-12-16 22:55:44,19.483150792546372,47.275118117193735,1007.3759563724888,1.012040648316351,NORMAL,2,N-2-625,7,NORMAL,0,GREEN
2025-12-16 22:55:45,19.46685456007001,45.76066021074772,996.8170555016088,1.013577522537434,NORMAL,3,N-3-719,15,NORMAL,0,GREEN
2025-12-16 22:55:46,19.592125005006515,45.410637048558186,989.0055821416408,1.0046642372479804,NORMAL,1,N-1-904,5,NORMAL,0,GREEN
2025-12-16 22:55:47,19.61362615650709,50.32165357475704,992.9618006301744,1.010958955477757,NORMAL,3,N-3-282,15,NORMAL,0,GREEN
2025-12-16 22:55:48,19.420424827858422,47.06459759737622,1003.7249602120364,1.008487460506977,NORMAL,3,N-3-626,15,NORMAL,0,GREEN
2025-12-16 22:55:49,19.413627263903297,48.69300776346143,1001.373868545611,1.0097554319806952,NORMAL,1,N-1-496,5,NORMAL,0,GREEN
2025-12-16 22:55:50,19.458742245427253,47.90615884224163,995.0885432066424,1.011043029450615,NORMAL,2,N-2-592,10,NORMAL,0,GREEN
2025-12-16 22:55:51,19.154711825289663,48.95408165444624,994.0654047054824,1.0085383143076594,NORMAL,2,N-2-549,7,NORMAL,0,GREEN
2025-12-16 22:55:52,19.272721340670216,48.15364378212051,993.8659348076494,1.0079728757625153,NORMAL,3,N-3-645,12,NORMAL,0,GREEN
2025-12-16 22:55:53,19.70503114011668,45.43401555162286,989.620718524012,1.0101024572524642,NORMAL,2,N-2-880,10,NORMAL,0,GREEN
2025-12-16 22:55:54,19.74674515702519,49.99253363889428,1009.9230055157556,1.0067382621834116,NORMAL,1,N-1-707,5,NORMAL,0,GREEN
2025-12-16 22:55:55,19.462644594066543,47.01248683367737,994.4214362463092,1.0067425246133443,NORMAL,3,N-3-913,15,NORMAL,0,GREEN
2025-12-16 22:55:56,19.586483544458364,44.8868362026805,1006.737268166604,1.0120381198488697,FRAGILE,1,F-1-576,2,NORMAL,0,GREEN
2025-12-16 22:55:57,19.54668752318153,47.143769678068175,1009.1705284153796,1.006553617894524,NORMAL,2,N-2-796,10,NORMAL,0,GREEN
2025-12-16 22:55:58,19.961832121268287,51.001519581268624,1004.9864871851836,1.0119989375027276,NORMAL,3,N-3-458,15,NORMAL,0,GREEN
2025-12-16 22:55:59,19.667936236715185,49.70044348422699,993.5470374982556,1.011387773878562,NORMAL,1,N-1-788,5,NORMAL,0,GREEN
2025-12-16 22:56:00,19.480812361277884,47.30269573118428,1000.2298407226928,1.0048225798136283,NORMAL,3,N-3-475,12,NORMAL,0,GREEN
2025-12-16 22:56:01,19.356668933909937,47.30148459136314,996.8064351488728,1.007967306042993,NORMAL,2,N-2-245,7,NORMAL,0,GREEN
2025-12-16 22:56:02,19.259033051961364,47.35672989756524,989.770385114159,1.013582328209142,NORMAL,2,N-2-531,7,NORMAL,0,GREEN
2025-12-16 22:56:03,19.530519545380084,52.153495967121685,999.5948742537728,1.007056503406581,FRAGILE,1,F-1-684,2,NORMAL,0,GREEN
2025-12-16 22:56:04,19.386547388207354,48.763870904463104,987.5676816707216,1.008606787213072,NORMAL,3,N-3-443,15,NORMAL,0,GREEN
2025-12-16 22:56:05,19.28666194356035,48.860083294382136,1006.5014351076924,1.0113861826797557,FRAGILE,3,F-3-160,9,NORMAL,0,GREEN
2025-12-16 22:56:06,19.40301406736362,50.06056690806368,993.2830616216128,1.0123501715278478,NORMAL,1,N-1-809,5,NORMAL,0,GREEN
2025-12-16 22:56:07,19.33776779945784,48.47757831805303,998.6092772469829,1.0092453833418664,FRAGILE,3,F-3-401,9,NORMAL,0,GREEN
2025-12-16 22:56:08,19.753071245260884,47.48191570835859,999.2663029723692,1.008207469415925,FRAGILE,3,F-3-325,9,NORMAL,0,GREEN
2025-12-16 22:56:09,19.632245963542417,47.60730030183005,994.9287602103674,1.0142671095850957,NORMAL,1,N-1-871,5,NORMAL,0,GREEN
2025-12-16 22:56:10,19.498804103802502,47.856797481171874,1001.6935504118022,1.0152166989913929,NORMAL,3,N-3-960,15,NORMAL,0,GREEN
2025-12-16 22:56:11,19.721991620833503,47.92555552698032,993.2007707470198,1.0129365741523455,NORMAL,3,N-3-342,15,NORMAL,0,GREEN
2025-12-16 22:56:12,19.51160524614714,49.45525908727396,1003.970378379658,1.010255954427695,NORMAL,1,N-1-206,5,NORMAL,0,GREEN
2025-12-16 22:56:13,19.37080736980076,48.1038917716146,986.232162558026,1.0075752028350773,NORMAL,2,N-2-852,10,NORMAL,0,GREEN
2025-12-16 22:56:14,19.728468611590447,49.46528015443116,998.0110366363712,1.0075086667803304,NORMAL,2,N-2-873,7,NORMAL,0,GREEN
2025-12-16 22:56:15,19.5808365065527,47.83856683978284,1012.5114319924664,1.0115675423157973,NORMAL,1,N-1-146,5,NORMAL,0,GREEN
2025-12-16 22:56:16,19.34441307685103,48.15727038063218,988.9973494031556,1.011255194662666,FRAGILE,3,F-3-198,9,NORMAL,0,GREEN
2025-12-16 22:56:17,19.47144919828746,44.00359863093578,991.5780402358012,1.0142047957788394,NORMAL,2,N-2-990,10,NORMAL,0,GREEN
2025-12-16 22:56:18,19.368657261992286,49.832655349404966,1001.1112627972714,1.0119513502776083,NORMAL,2,N-2-949,10,NORMAL,0,GREEN
2025-12-16 22:56:19,19.29258004035535,48.692976951795984,998.4366542555168,1.0054907590947206,FRAGILE,2,F-2-102,4,NORMAL,0,GREEN
2025-12-16 22:56:20,19.638926632129746,49.996020219719306,999.8050407941884,1.0131558428531688,NORMAL,3,N-3-219,15,NORMAL,0,GREEN
2025-12-16 22:56:21,19.78641249607052,42.20748924361262,1000.9134970411814,1.0070058181180568,NORMAL,1,N-1-428,5,NORMAL,0,GREEN
2025-12-16 22:56:22,19.29021486392713,52.17674940956145,1002.077771748494,1.008848086184143,NORMAL,2,N-2-366,7,NORMAL,0,GREEN
2025-12-16 22:56:23,19.584445385503585,47.72082074368965,1005.8775987356498,1.010750600618755,NORMAL,1,N-1-734,5,NORMAL,0,GREEN
2025-12-16 22:56:24,19.402403614631726,50.21636563347504,1000.278549255428,1.0159870024693518,FRAGILE,1,F-1-837,2,NORMAL,0,GREEN
2025-12-16 22:56:25,19.42693119243529,45.92018814574894,995.0699387630516,1.019329755668016,NORMAL,2,N-2-139,7,NORMAL,0,GREEN
2025-12-16 22:56:26,19.41114091136417,49.22554781012514,1002.380589609622,1.0118201691774085,NORMAL,1,N-1-325,5,NORMAL,0,GREEN
2025-12-16 22:56:27,19.37040138454803,45.89316887365269,1012.1990554791618,1.0094504101438388,NORMAL,3,N-3-350,15,NORMAL,0,GREEN
2025-12-16 22:56:28,19.507278244191724,46.75246207860839,995.9389300289396,1.0116035169454416,NORMAL,1,N-1-553,5,NORMAL,0,GREEN
2025-12-16 22:56:29,19.375357482538345,51.82806270773357,989.2037655626348,1.0126629662776214,NORMAL,1,N-1-895,5,NORMAL,0,GREEN
2025-12-16 22:56:30,19.540568523866977,47.61863519847331,1005.8566453542958,1.0090379971233283,FRAGILE,1,F-1-213,2,NORMAL,0,GREEN
2025-12-16 22:56:31,19.49246428358263,48.43486574635945,996.0369506883712,1.015385634067737,NORMAL,1,N-1-448,5,NORMAL,0,GREEN
2025-12-16 22:56:32,19.46415779297004,49.74013546137751,979.6186436318876,1.0106902122775745,NORMAL,3,N-3-667,12,NORMAL,0,GREEN
2025-12-16 22:56:33,19.36386545069376,48.99136377594521,1003.7793734172034,1.0114932292672745,NORMAL,2,N-2-848,10,NORMAL,0,GREEN
2025-12-16 22:56:34,19.41348430041475,48.30083781028716,992.7173745123686,1.011997772756163,FRAGILE,1,F-1-246,2,NORMAL,0,GREEN
2025-12-16 22:56:35,19.613308683873864,48.72992200493245,996.2757337415668,1.0112647598318434,NORMAL,1,N-1-915,5,NORMAL,0,GREEN
2025-12-16 22:56:36,19.575137578143657,52.80683117047655,999.655842644552,1.0125168215014089,NORMAL,1,N-1-656,5,NORMAL,0,GREEN
2025-12-16 22:56:37,19.353366713280217,47.88476240593283,998.5239974382324,1.0081482404403592,FRAGILE,1,F-1-455,2,NORMAL,0,GREEN
2025-12-16 22:56:38,19.514899845814384,48.40219809342994,1002.6756145371124,1.008325094738162,NORMAL,3,N-3-799,12,NORMAL,0,GREEN
2025-12-16 22:56:39,19.612708068505768,50.10130879201522,993.5161090354412,1.006699537301085,FRAGILE,3,F-3-656,9,NORMAL,0,GREEN
2025-12-16 22:56:40,19.249589207831797,50.21105186591597,1001.1048463854088,1.0113185036918606,NORMAL,2,N-2-130,10,NORMAL,0,GREEN
2025-12-16 22:56:41,19.58150402885699,50.37406061112076,994.9236265793288,1.0123368095105365,NORMAL,3,N-3-771,15,NORMAL,0,GREEN
2025-12-16 22:56:42,19.400606436158125,49.27746044405837,1002.9104838471,1.0113733185984557,NORMAL,3,N-3-650,15,NORMAL,0,GREEN
2025-12-16 22:56:43,19.58558980028897,45.71399017453904,1001.9229398721044,1.0150234773000426,NORMAL,3,N-3-357,15,NORMAL,0,GREEN
2025-12-16 22:56:44,19.385511126518622,51.26686306460219,989.5164903836431,1.0099832119435128,NORMAL,2,N-2-623,7,NORMAL,0,GREEN
2025-12-16 22:56:45,19.22926768490032,45.707309213962624,1005.6878569294004,1.0120062249667776,NORMAL,3,N-3-624,15,NORMAL,0,GREEN
2025-12-16 22:56:46,19.25586863431753,48.60527093047806,992.7122924390876,1.006724897371582,NORMAL,2,N-2-332,10,NORMAL,0,GREEN
2025-12-16 22:56:47,19.507212741999208,46.49144829996128,1003.4644623862492,1.0088387008925768,NORMAL,1,N-1-965,5,NORMAL,0,GREEN
2025-12-16 22:56:48,19.538958375258225,47.87172330681401,999.9382985072108,1.012086613272697,FRAGILE,1,F-1-425,2,NORMAL,0,GREEN
2025-12-16 22:56:49,19.36435250623434,48.65752482060696,1011.705469414361,1.0125473063322294,NORMAL,3,N-3-685,12,NORMAL,0,GREEN
2025-12-16 22:56:50,19.595788868816605,48.64271443090055,995.2122721410252,1.0091180991570077,FRAGILE,1,F-1-930,2,NORMAL,0,GREEN
2025-12-16 22:56:51,19.250771990659658,48.84384150847057,994.2054656310544,1.0097852022444258,FRAGILE,3,F-3-377,9,NORMAL,0,GREEN
2025-12-16 22:56:52,19.4900880302029,51.227422538117295,996.844643152898,1.0054463787599577,FRAGILE,2,F-2-291,4,NORMAL,0,GREEN
2025-12-16 22:56:53,19.31834757003563,48.90706860302796,994.5745617373258,1.0089289123975802,FRAGILE,1,F-1-500,2,NORMAL,0,GREEN
2025-12-16 22:56:54,19.402224583829675,47.51168672941871,1003.3995352155364,1.0126711494905594,NORMAL,2,N-2-121,10,NORMAL,0,GREEN
2025-12-16 22:56:55,19.507109800697464,49.92817433657672,984.0695151325071,1.0117256150483198,NORMAL,2,N-2-309,10,NORMAL,0,GREEN
2025-12-16 22:56:56,19.37093799520741,50.37894097784928,988.5705406468292,1.0115019971641437,FRAGILE,2,F-2-786,4,NORMAL,0,GREEN
2025-12-16 22:56:57,19.442316668365525,45.54478436972602,988.4575766273664,1.0101493210615429,NORMAL,1,N-1-862,5,NORMAL,0,GREEN
2025-12-16 22:56:58,19.650943921382165,49.19480013969972,1004.6024607357886,1.0100211894758846,NORMAL,3,N-3-559,12,NORMAL,0,GREEN
2025-12-16 22:56:59,19.41346621957153,49.4023454846218,1010.6849069806556,1.0080190365815798,NORMAL,3,N-3-132,15,NORMAL,0,GREEN
2025-12-16 22:57:00,19.62535381680977,47.404872993280016,996.1644062517004,1.0120964852606076,NORMAL,2,N-2-558,10,NORMAL,0,GREEN
2025-12-16 22:57:01,19.33054397180136,50.75141362662324,995.64942621448,1.011262918833168,NORMAL,2,N-2-581,10,NORMAL,0,GREEN
2025-12-16 22:57:02,19.579470626687293,47.69988882593495,997.5604173049054,1.0114760565439784,NORMAL,2,N-2-615,10,NORMAL,0,GREEN
2025-12-16 22:57:03,19.716235293098684,48.25115290694309,1006.2950264208656,1.0084218954719972,NORMAL,1,N-1-588,5,NORMAL,0,GREEN
2025-12-16 22:57:04,19.12925332498091,47.65385635143226,989.5811749264756,1.0035399712403863,NORMAL,3,N-3-896,12,NORMAL,0,GREEN
2025-12-16 22:57:05,19.380465711679427,48.03115809516294,998.9069518618784,1.013291458135261,NORMAL,1,N-1-899,5,NORMAL,0,GREEN
2025-12-16 22:57:06,19.58656081907708,45.8074498262096,1004.8015810382594,1.008563487631975,NORMAL,2,N-2-183,7,NORMAL,0,GREEN
2025-12-16 22:57:07,19.46954319209355,45.11989823481141,1001.0087533595188,1.0074116727078706,NORMAL,2,N-2-806,10,NORMAL,0,GREEN
2025-12-16 22:57:08,19.555671881005697,51.18901012644994,998.51665293279,1.012080436735742,FRAGILE,1,F-1-539,2,NORMAL,0,GREEN
2025-12-16 22:57:09,19.409402221992625,46.30607730336335,1005.0083687405372,1.0088239620802426,FRAGILE,1,F-1-968,2,NORMAL,0,GREEN
2025-12-16 22:57:10,19.51298846812093,46.01721530108738,975.374141656006,1.0131798091521398,FRAGILE,3,F-3-758,9,NORMAL,0,GREEN
2025-12-16 22:57:11,19.476648414691187,43.693219772792574,1002.4230025562472,1.01185101784873,NORMAL,1,N-1-606,5,NORMAL,0,GREEN
2025-12-16 22:57:12,19.67516730924897,46.72207650462099,991.7673945349806,1.0120507079696015,NORMAL,1,N-1-626,5,NORMAL,0,GREEN
2025-12-16 22:57:13,19.53816312649518,45.353820413185005,982.3549368251485,1.0059021328663984,NORMAL,2,N-2-931,10,NORMAL,0,GREEN
2025-12-16 22:57:14,19.55064039931128,51.28403032027274,1001.0896207961998,1.0136358319561591,NORMAL,1,N-1-623,5,NORMAL,0,GREEN
2025-12-16 22:57:15,19.43821845508163,50.01963417868527,1007.9892683613036,1.0107837515937017,NORMAL,2,N-2-307,7,NORMAL,0,GREEN
2025-12-16 22:57:16,19.426859066389127,46.62369930964455,995.9004118829783,1.0088921685822614,FRAGILE,3,F-3-529,9,NORMAL,0,GREEN
2025-12-16 22:57:17,19.435116271827056,52.50487161068862,1004.6229963776236,1.010430165402027,FRAGILE,1,F-1-408,2,NORMAL,0,GREEN
2025-12-16 22:57:18,19.559167821356745,49.96353097398319,1009.8982260639092,1.004671294301305,NORMAL,3,N-3-661,12,NORMAL,0,GREEN
2025-12-16 22:57:19,19.43685232787696,47.35033723298275,1007.5193156286724,1.011225958434442,NORMAL,3,N-3-792,12,NORMAL,0,GREEN
2025-12-16 22:57:20,19.543466228534463,43.00118857025285,1010.1197162349712,1.0069118854754535,NORMAL,2,N-2-657,7,NORMAL,0,GREEN
2025-12-16 22:57:21,19.81131011979681,52.58188514518148,1002.9370199285752,1.0059419891424697,NORMAL,3,N-3-305,12,NORMAL,0,GREEN
2025-12-16 22:57:22,19.630668705514758,45.22085506647281,997.6034691112128,1.0054329224413463,NORMAL,3,N-3-335,15,NORMAL,0,GREEN
2025-12-16 22:57:23,19.451096470174825,44.70920250608621,984.1842735048226,1.0133380651249695,NORMAL,1,N-1-930,5,NORMAL,0,GREEN
2025-12-16 22:57:24,19.680182088324592,50.04514086401928,995.0315000949604,1.0081122098189217,NORMAL,2,N-2-216,7,NORMAL,0,GREEN
2025-12-16 22:57:25,19.438788694046767,52.87950481267855,990.2540272374704,1.0146011831297497,NORMAL,2,N-2-494,7,NORMAL,0,GREEN
2025-12-16 22:57:26,19.194281319723324,50.76854563702104,1014.3675417399824,1.008392595610843,NORMAL,1,N-1-888,5,NORMAL,0,GREEN
2025-12-16 22:57:27,19.34878705336239,49.12781824010472,995.5929135005412,1.0048779261272212,NORMAL,2,N-2-437,7,NORMAL,0,GREEN
2025-12-16 22:57:28,19.219381211846123,49.18950868333057,997.985638454276,1.006650426680154,FRAGILE,2,F-2-265,4,NORMAL,0,GREEN
2025-12-16 22:57:29,19.447272977393805,49.70683111756062,1001.4118830083236,1.0137074348600208,NORMAL,3,N-3-900,12,NORMAL,0,GREEN
2025-12-16 22:57:30,19.502762756878436,49.51785717957353,997.3488195709796,1.00953230546619,NORMAL,2,N-2-878,7,NORMAL,0,GREEN
2025-12-16 22:57:31,19.75146559684129,48.56238284793875,1010.560408323446,1.0083551381105282,NORMAL,2,N-2-652,7,NORMAL,0,GREEN
2025-12-16 22:57:32,19.549039106064622,48.20840220790375,992.0188051061244,1.0104800546775583,NORMAL,1,N-1-145,5,NORMAL,0,GREEN
2025-12-16 22:57:33,19.46713492067867,47.87481374420096,998.556859641898,1.0115053482085026,NORMAL,3,N-3-185,12,NORMAL,0,GREEN
2025-12-16 22:57:34,19.624410837177525,46.49207082226665,991.0602353144156,1.0133521964477077,NORMAL,1,N-1-341,5,NORMAL,0,GREEN
2025-12-16 22:57:35,19.168329703648816,47.43864984626645,986.4398199102344,1.0143454976896789,NORMAL,1,N-1-900,5,NORMAL,0,GREEN
2025-12-16 22:57:36,19.535342183716285,44.61408637160923,992.1058472727576,1.0089206940626327,NORMAL,1,N-1-688,5,NORMAL,0,GREEN
2025-12-16 22:57:37,19.615629779083044,47.8033207464105,996.7037056236128,1.0060218569417538,NORMAL,2,N-2-293,10,NORMAL,0,GREEN
2025-12-16 22:57:38,19.278212063133022,46.022817785698166,993.565582203862,1.0087596045166305,NORMAL,2,N-2-785,7,NORMAL,0,GREEN
2025-12-16 22:57:39,19.67156310648104,45.79282136556846,991.4606321610092,1.0107808415197486,NORMAL,2,N-2-205,7,NORMAL,0,GREEN
2025-12-16 22:57:40,19.550774461124163,48.35978830230696,985.7494602906252,1.0071087232213682,NORMAL,3,N-3-971,12,NORMAL,0,GREEN
2025-12-16 22:57:41,19.43770681291488,50.7840045726892,996.3351554189704,1.0071285472553149,NORMAL,3,N-3-734,15,NORMAL,0,GREEN
2025-12-16 22:57:42,19.594917279915943,49.83663321200463,984.962237007752,1.0110313636446495,NORMAL,2,N-2-172,7,NORMAL,0,GREEN
2025-12-16 22:57:43,19.84060392867066,44.858998792753646,1003.0804477095168,1.009854042945289,NORMAL,3,N-3-652,12,NORMAL,0,GREEN
2025-12-16 22:57:44,19.527279938258776,46.02074372685932,997.659518023476,1.0100983909862349,NORMAL,2,N-2-939,7,NORMAL,0,GREEN
2025-12-16 22:57:45,19.53723308794505,49.88154237597643,985.3395880042806,1.0077245139959,NORMAL,2,N-2-183,7,NORMAL,0,GREEN
2025-12-16 22:57:46,19.431095865068965,46.03502521292338,994.5263273836013,1.0093087978573827,NORMAL,2,N-2-482,7,NORMAL,0,GREEN
2025-12-16 22:57:47,19.37252334458028,47.55073370000595,990.9827487552752,1.007227300567195,NORMAL,3,N-3-307,12,NORMAL,0,GREEN
2025-12-16 22:57:48,19.62455037248164,49.1001041980491,999.5533960833534,1.0126705952333743,NORMAL,2,N-2-509,7,NORMAL,0,GREEN
2025-12-16 22:57:49,19.37158742611367,46.06331109027273,1007.7236035681852,1.0131057480041712,NORMAL,3,N-3-908,12,NORMAL,0,GREEN
2025-12-16 22:57:50,19.51073493558291,48.21075101229192,981.998620242834,1.0044614364132858,NORMAL,2,N-2-111,10,NORMAL,0,GREEN
2025-12-16 22:57:51,19.428351382985237,45.33194901016359,997.9202086331792,1.0072114674194228,NORMAL,3,N-3-636,12,NORMAL,0,GREEN
2025-12-16 22:57:52,19.57184697386196,46.79726471209757,995.7189376354668,1.0055104122347298,NORMAL,1,N-1-246,5,NORMAL,0,GREEN
2025-12-16 22:57:53,19.550049315793043,48.63956386828507,1002.3707206116036,1.0080499281967794,NORMAL,3,N-3-784,12,NORMAL,0,GREEN
2025-12-16 22:57:54,19.655630991638684,44.81401253293666,998.7055730259016,1.009749686090629,FRAGILE,1,F-1-794,2,NORMAL,0,GREEN
2025-12-16 22:57:55,19.423497540171788,48.8809494759208,990.9842453460894,1.0056510643409045,NORMAL,3,N-3-822,15,NORMAL,0,GREEN
2025-12-16 22:57:56,19.459518759705997,47.96072440214664,994.4475685146672,1.007234420560624,NORMAL,2,N-2-411,10,NORMAL,0,GREEN
2025-12-16 22:57:57,19.35318544263265,49.104979908834295,990.631793145572,1.0069881278837556,NORMAL,1,N-1-813,5,NORMAL,0,GREEN
2025-12-16 22:57:58,19.433356010988582,48.44782826812932,1005.6080571087888,1.0106218019881967,NORMAL,3,N-3-192,12,NORMAL,0,GREEN
2025-12-16 22:57:59,19.55659507395673,50.72828085994769,997.1704931893756,1.0102080330111087,NORMAL,2,N-2-452,10,NORMAL,0,GREEN
2025-12-17 09:00:00,19.283478733998823,48.5802127810338,981.7375395369808,1.0110156586288577,NORMAL,3,N-3-961,12,HIGH_TEMP,0,GREEN
2025-12-17 09:00:01,19.59318004090603,49.70336026988597,990.116919913764,1.0071862232703908,FRAGILE,1,F-1-123,2,HIGH_TEMP,0,GREEN
2025-12-17 09:00:02,19.41626353315225,51.1521849327652,993.6911557326268,1.0106498749262138,NORMAL,1,N-1-463,5,HIGH_TEMP,0,GREEN
2025-12-17 09:00:03,19.538904804694827,49.73623321548154,1012.1015012587216,1.0069227419490792,FRAGILE,2,F-2-251,4,HIGH_TEMP,0,GREEN
2025-12-17 09:00:04,20.162570744146414,48.64152142189069,1001.45242499627,1.013302464195268,NORMAL,2,N-2-707,7,HIGH_TEMP,0,GREEN
2025-12-17 09:00:05,20.10280721185817,49.90208087166225,986.3161474472008,1.0131841128946195,NORMAL,1,N-1-216,5,HIGH_TEMP,0,GREEN
2025-12-17 09:00:06,19.350928304507008,48.61866954228748,1000.8882903153412,1.011596018596466,NORMAL,2,N-2-677,10,HIGH_TEMP,0,GREEN
2025-12-17 09:00:07,20.02985618021325,48.5040819896766,984.6215680884932,1.011084983183741,FRAGILE,3,F-3-873,9,HIGH_TEMP,0,GREEN
2025-12-17 09:00:08,20.06448920046119,48.00799570328559,1005.6615284310966,1.015283564374602,NORMAL,3,N-3-470,15,HIGH_TEMP,0,GREEN
2025-12-17 09:00:09,19.51672502675214,50.94712672721137,993.231002785457,1.0099990589821646,FRAGILE,2,F-2-367,4,HIGH_TEMP,0,GREEN
2025-12-17 09:00:10,20.1469710857686,47.44125332215723,996.2509104900868,1.0064543776237376,NORMAL,3,N-3-651,12,HIGH_TEMP,0,GREEN
2025-12-17 09:00:11,20.40285114743012,51.03433754019443,1007.6063731803376,1.011348421738497,FRAGILE,1,F-1-966,2,HIGH_TEMP,0,GREEN
2025-12-17 09:00:12,19.644841909297245,49.55247177089484,986.702691451326,1.0162581411486111,NORMAL,2,N-2-851,7,HIGH_TEMP,0,GREEN
2025-12-17 09:00:13,19.746488284130503,46.7706059551884,985.823054519096,1.0069557215204423,NORMAL,2,N-2-625,10,HIGH_TEMP,0,GREEN
2025-12-17 09:00:14,20.36717134975205,49.48792878898546,992.331205389232,1.008915611699918,NORMAL,2,N-2-392,7,HIGH_TEMP,0,GREEN
2025-12-17 09:00:15,20.183455282210904,45.85330472012792,1005.3070308081544,1.0112493381143044,NORMAL,1,N-1-652,5,HIGH_TEMP,0,GREEN
2025-12-17 09:00:16,20.30758335079928,50.008496138958925,984.8452313961852,1.0098382854529828,NORMAL,2,N-2-480,10,HIGH_TEMP,0,GREEN
2025-12-17 09:00:17,20.284451012411783,50.46497097030288,974.3427552151154,1.007053089258868,NORMAL,3,N-3-330,12,HIGH_TEMP,0,GREEN
2025-12-17 09:00:18,20.339616803034296,48.31547944444834,993.390729132728,1.0133655735686915,NORMAL,1,N-1-842,5,HIGH_TEMP,0,GREEN
